datetime,Open,High,Low,Close,Volume,SMA5,SMA50,RSI,SMA_Signal,RSI_Signal,Combined_Signal,SMA5_gt_SMA50,Position,Entry_Price,PnL,Trade_Id,Capital,Daily_Return,Cummax,Drawdown
2025-04-20 12:55:00,84330.0,84373.0,84330.0,84370.0,0.06846553,84360.0,84348.48,78.28282828282829,-1,-1,-1,True,-1,0.0,390.0,0,-100,-0.7959183673469388,100,-200.0
2025-04-20 13:00:00,84369.0,84388.0,84360.0,84387.0,0.1068932,84359.4,84343.56,78.13559322033899,-1,-1,-1,True,-1,0.0,170.0,0,70,-1.7,100,-30.0
2025-04-20 13:05:00,84388.0,84388.0,84317.0,84318.0,9.360251680000001,84349.4,84337.08,66.383701188455,-1,0,0,True,-1,0.0,-690.0,0,-620,-9.857142857142858,100,-720.0
2025-04-20 13:10:00,84318.0,84318.0,84235.0,84238.0,12.798523529999999,84328.8,84329.42,48.708487084870846,1,0,0,False,-1,0.0,-800.0,0,-1420,1.2903225806451615,100,-1520.0
2025-04-20 13:15:00,84237.0,84237.0,84176.0,84197.0,3.32897183,84302.0,84320.62,44.42508710801394,-1,0,0,False,-1,0.0,-410.0,0,-1830,0.28873239436619724,100,-1930.0
2025-04-20 13:20:00,84197.0,84292.0,84197.0,84291.0,0.08390312,84286.2,84314.16,48.796147672552166,-1,0,0,False,-1,0.0,940.0,0,-890,-0.5136612021857924,100,-990.0
2025-04-20 13:25:00,84290.0,84347.0,84290.0,84347.0,2.95388283,84278.2,84309.26,53.09734513274336,-1,0,0,False,-1,0.0,560.0,0,-330,-0.6292134831460674,100,-430.0
2025-04-20 13:30:00,84347.0,84347.0,84272.0,84272.0,0.23077811999999998,84269.0,84302.72,43.04347826086957,-1,0,0,False,-1,0.0,-750.0,0,-1080,2.272727272727273,100,-1180.0
2025-04-20 13:35:00,84283.0,84420.0,84283.0,84417.0,0.14479444,84304.8,84299.3,51.18012422360248,1,0,0,True,-1,0.0,1450.0,0,370,-1.3425925925925926,370,0.0
2025-04-20 13:40:00,84439.0,84439.0,84407.0,84411.0,11.273622620000001,84347.6,84296.52,46.8,-1,0,0,True,-1,0.0,-60.0,0,310,-0.16216216216216217,370,-16.216216216216218
2025-04-20 13:45:00,84410.0,84438.0,84355.0,84355.0,0.22753713,84360.4,84293.04,47.62550881953867,-1,0,0,True,-1,0.0,-560.0,0,-250,-1.8064516129032258,370,-167.56756756756758
2025-04-20 13:50:00,84354.0,84377.0,84347.0,84377.0,0.08553392,84366.4,84290.74,50.61058344640434,-1,0,0,True,-1,0.0,220.0,0,-30,-0.88,370,-108.10810810810811
2025-04-20 13:55:00,84377.0,84424.0,84324.0,84324.0,0.07604390999999999,84376.8,84288.02,48.885976408912185,-1,0,0,True,-1,0.0,-530.0,0,-560,17.666666666666668,370,-251.35135135135135
2025-04-20 14:00:00,84323.0,84340.0,84269.0,84340.0,0.22468823,84361.4,84284.28,50.585175552665795,-1,0,0,True,-1,0.0,160.0,0,-400,-0.2857142857142857,370,-208.10810810810813
2025-04-20 14:05:00,84338.0,84470.0,84338.0,84402.0,0.059977550000000004,84359.6,84281.18,52.02020202020203,-1,0,0,True,-1,0.0,620.0,0,220,-1.55,370,-40.54054054054054
2025-04-20 14:10:00,84419.0,84661.0,84403.0,84578.0,13.31667907,84404.2,84283.04,60.04206098843323,-1,0,0,True,-1,0.0,1760.0,0,1980,8.0,1980,0.0
2025-04-20 14:15:00,84549.0,84551.0,84487.0,84493.0,1.39555718,84427.4,84283.88,59.04860392967942,-1,0,0,True,-1,0.0,-850.0,0,1130,-0.4292929292929293,1980,-42.92929292929293
2025-04-20 14:20:00,84494.0,84512.0,84463.0,84484.0,2.47232568,84459.4,84284.56,63.72767857142857,-1,0,0,True,-1,0.0,-90.0,0,1040,-0.07964601769911506,1980,-47.474747474747474
2025-04-20 14:25:00,84483.0,84504.0,84461.0,84503.0,1.20794712,84492.0,84286.1,67.50572082379863,-1,0,0,True,-1,0.0,190.0,0,1230,0.1826923076923077,1980,-37.878787878787875
2025-04-20 14:30:00,84585.0,84648.0,84561.0,84608.0,0.16611789,84533.2,84289.0,67.909604519774,-1,0,0,True,-1,0.0,1050.0,0,2280,0.853658536585366,2280,0.0
2025-04-20 14:35:00,84607.0,84615.0,84553.0,84573.0,0.36705803000000004,84532.2,84292.26,63.0787037037037,-1,0,0,True,-1,0.0,-350.0,0,1930,-0.1535087719298246,2280,-15.350877192982457
2025-04-20 14:40:00,84584.0,84614.0,84553.0,84553.0,0.06954478,84544.2,84294.66,67.36711990111249,-1,0,0,True,-1,0.0,-200.0,0,1730,-0.10362694300518138,2280,-24.12280701754386
2025-04-20 14:45:00,84553.0,84594.0,84529.0,84592.0,0.04855368,84565.8,84299.3,62.44665718349929,-1,0,0,True,-1,0.0,390.0,0,2120,0.22543352601156075,2280,-7.017543859649122
2025-04-20 14:50:00,84590.0,84643.0,84578.0,84636.0,0.09478828,84592.4,84307.2,65.1821862348178,-1,0,0,True,-1,0.0,440.0,0,2560,0.2075471698113207,2560,0.0
2025-04-20 14:55:00,84635.0,84647.0,84635.0,84641.0,0.02907482,84599.0,84316.9,70.72463768115942,-1,-1,-1,True,-1,0.0,50.0,0,2610,0.01953125,2610,0.0
2025-04-20 15:00:00,84640.0,84640.0,84562.0,84576.0,0.08121882000000001,84599.6,84328.12,63.5743519781719,-1,0,0,True,-1,0.0,-650.0,0,1960,-0.24904214559386972,2610,-24.904214559386972
2025-04-20 15:05:00,84591.0,84591.0,84486.0,84486.0,0.23431774,84586.2,84334.76,60.51948051948052,-1,0,0,True,-1,0.0,-900.0,0,1060,-0.4591836734693877,2610,-59.38697318007663
2025-04-20 15:10:00,84473.0,84533.0,84473.0,84532.0,0.06494612,84574.2,84343.08,62.0,-1,0,0,True,-1,0.0,460.0,0,1520,0.4339622641509433,2610,-41.7624521072797
2025-04-20 15:15:00,84532.0,84539.0,84442.0,84442.0,0.17215481,84535.4,84348.92,52.41545893719807,-1,0,0,True,-1,0.0,-900.0,0,620,-0.5921052631578947,2610,-76.24521072796935
2025-04-20 15:20:00,84435.0,84451.0,84425.0,84451.0,0.03041903,84497.4,84353.2,40.39334341906203,-1,0,0,True,-1,0.0,90.0,0,710,0.14516129032258074,2610,-72.79693486590038
2025-04-20 15:25:00,84452.0,84452.0,84365.0,84392.0,0.11948304,84460.6,84357.72,42.04724409448819,-1,0,0,True,-1,0.0,-590.0,0,120,-0.8309859154929577,2610,-95.40229885057471
2025-04-20 15:30:00,84391.0,84452.0,84384.0,84449.0,0.54261805,84453.2,84366.0,47.43777452415813,-1,0,0,True,-1,0.0,570.0,0,690,4.75,2610,-73.5632183908046
2025-04-20 15:35:00,84458.0,84493.0,84458.0,84476.0,0.14555594,84442.0,84374.6,48.04630969609262,-1,0,0,True,-1,0.0,270.0,0,960,0.3913043478260869,2610,-63.2183908045977
2025-04-20 15:40:00,84474.0,84478.0,84410.0,84473.0,0.70328765,84448.2,84381.96,38.539898132427844,-1,0,0,True,-1,0.0,-30.0,0,930,-0.03125,2610,-64.36781609195403
2025-04-20 15:45:00,84486.0,84487.0,84424.0,84424.0,0.21779934999999997,84442.8,84388.92,37.64510779436153,-1,0,0,True,-1,0.0,-490.0,0,440,-0.5268817204301075,2610,-83.14176245210729
2025-04-20 15:50:00,84423.0,84423.0,84327.0,84334.0,0.09178722,84431.2,84394.7,33.729569093610706,-1,0,0,True,-1,0.0,-900.0,0,-460,-2.0454545454545454,2610,-117.62452107279692
2025-04-20 15:55:00,84334.0,84378.0,84334.0,84359.0,0.03318497,84413.2,84401.2,32.3216995447648,-1,0,0,True,-1,0.0,250.0,0,-210,-0.5434782608695652,2610,-108.04597701149426
2025-04-20 16:00:00,84360.0,84360.0,84288.0,84317.0,0.08059828,84381.4,84406.44,25.722983257229828,1,1,1,False,-1,0.0,-420.0,0,-630,2.0,2610,-124.13793103448276
2025-04-20 16:05:00,84317.0,84404.0,84316.0,84403.0,0.04251369,84367.4,84412.0,33.87533875338754,-1,0,0,False,1,84403.0,130.0,3,-500,-0.2063492063492064,2610,-119.15708812260537
2025-04-20 16:10:00,84403.0,84434.0,84386.0,84434.0,0.4823299,84369.4,84415.64,39.914772727272734,-1,0,0,False,1,0.0,310.0,0,-190,-0.62,2610,-107.27969348659003
2025-04-20 16:15:00,84445.0,84482.0,84401.0,84482.0,0.05618856999999999,84399.0,84420.06,49.69788519637462,-1,0,0,False,1,0.0,480.0,0,290,-2.526315789473684,2610,-88.88888888888889
2025-04-20 16:20:00,84481.0,84615.0,84473.0,84559.0,0.47319594000000004,84439.0,84425.12,51.94805194805195,1,0,0,True,1,0.0,770.0,0,1060,2.6551724137931036,2610,-59.38697318007663
2025-04-20 16:25:00,84553.0,84553.0,84512.0,84550.0,0.026579699999999998,84485.6,84430.02,58.82352941176471,-1,0,0,True,1,0.0,-90.0,0,970,-0.08490566037735847,2610,-62.83524904214559
2025-04-20 16:30:00,84550.0,84550.0,84501.0,84510.0,0.03454529,84507.0,84432.86,54.58786936236392,-1,0,0,True,1,0.0,-400.0,0,570,-0.41237113402061853,2610,-78.16091954022988
2025-04-20 16:35:00,84540.0,84584.0,84539.0,84578.0,0.14470311,84535.8,84436.46,64.2638036809816,-1,0,0,True,1,0.0,680.0,0,1250,1.192982456140351,2610,-52.10727969348659
2025-04-20 16:40:00,84578.0,84578.0,84503.0,84529.0,0.07051573,84545.2,84437.86,56.2111801242236,-1,0,0,True,1,0.0,-490.0,0,760,-0.392,2610,-70.88122605363985
2025-04-20 16:45:00,84531.0,84581.0,84531.0,84581.0,0.03445091,84549.6,84441.68,57.847533632286996,-1,0,0,True,1,0.0,520.0,0,1280,0.6842105263157894,2610,-50.95785440613027
2025-04-20 16:50:00,84581.0,84623.0,84564.0,84592.0,0.34907584,84558.0,84446.16,58.788774002954206,-1,0,0,True,1,0.0,110.0,0,1390,0.0859375,2610,-46.74329501915709
2025-04-20 16:55:00,84592.0,84616.0,84592.0,84610.0,0.02514359,84578.0,84451.54,64.39628482972137,-1,0,0,True,1,0.0,180.0,0,1570,0.12949640287769792,2610,-39.84674329501915
2025-04-20 17:00:00,84610.0,84618.0,84574.0,84574.0,0.07019275,84577.2,84456.4,70.27027027027027,-1,-1,-1,True,1,0.0,-360.0,0,1210,-0.2292993630573248,2610,-53.63984674329502
2025-04-20 17:05:00,84571.0,84571.0,84538.0,84538.0,0.04241437,84579.0,84459.76,64.8424543946932,-1,0,0,True,-1,84538.0,1350.0,5,2560,1.115702479338843,2610,-1.9157088122605364
2025-04-20 17:10:00,84538.0,84555.0,84499.0,84499.0,0.07984917,84562.6,84462.0,65.16666666666666,-1,0,0,True,-1,0.0,-390.0,0,2170,-0.15234375,2610,-16.85823754789272
2025-04-20 17:15:00,84507.0,84519.0,84498.0,84499.0,0.051274280000000005,84544.0,84465.62,59.338521400778205,-1,0,0,True,-1,0.0,-0.0,0,2170,0.0,2610,-16.85823754789272
2025-04-20 17:20:00,84500.0,84506.0,84498.0,84498.0,0.10773477,84521.6,84470.82,56.611570247933884,-1,0,0,True,-1,0.0,-10.0,0,2160,-0.004608294930875556,2610,-17.24137931034483
2025-04-20 17:25:00,84499.0,84499.0,84453.0,84461.0,0.63218046,84499.0,84476.1,47.780126849894295,-1,0,0,True,-1,0.0,-370.0,0,1790,-0.17129629629629628,2610,-31.417624521072796
2025-04-20 17:30:00,84483.0,84490.0,84483.0,84483.0,0.02990239,84488.0,84479.94,40.90909090909091,-1,0,0,True,-1,0.0,220.0,0,2010,0.12290502793296088,2610,-22.988505747126435
2025-04-20 17:35:00,84484.0,84509.0,84455.0,84472.0,0.03026132,84482.6,84482.44,40.714285714285715,-1,0,0,True,-1,0.0,-110.0,0,1900,-0.05472636815920395,2610,-27.203065134099617
2025-04-20 17:40:00,84472.0,84516.0,84472.0,84516.0,0.03355647,84486.0,84487.32,50.70754716981132,1,0,0,False,-1,0.0,440.0,0,2340,0.2315789473684211,2610,-10.344827586206897
2025-04-20 17:45:00,84516.0,84621.0,84516.0,84621.0,0.14165656,84510.6,84491.4,54.66377440347072,1,0,0,True,-1,0.0,1050.0,0,3390,0.4487179487179487,3390,0.0
2025-04-20 17:50:00,84625.0,84625.0,84570.0,84576.0,0.05625737,84533.6,84494.7,55.142231947483594,-1,0,0,True,-1,0.0,-450.0,0,2940,-0.1327433628318584,3390,-13.274336283185843
2025-04-20 17:55:00,84570.0,84585.0,84570.0,84585.0,0.03604174,84554.0,84499.3,50.48309178743961,-1,0,0,True,-1,0.0,90.0,0,3030,0.030612244897959107,3390,-10.619469026548673
2025-04-20 18:00:00,84583.0,84584.0,84557.0,84569.0,0.09050372,84573.4,84503.14,47.25536992840095,-1,0,0,True,-1,0.0,-160.0,0,2870,-0.05280528052805278,3390,-15.339233038348082
2025-04-20 18:05:00,84560.0,84621.0,84560.0,84603.0,0.04395901,84590.8,84508.72,49.195402298850574,-1,0,0,True,-1,0.0,340.0,0,3210,0.11846689895470375,3390,-5.3097345132743365
2025-04-20 18:10:00,84613.0,84613.0,84596.0,84597.0,0.08032288,84586.0,84513.86,52.83950617283951,-1,0,0,True,-1,0.0,-60.0,0,3150,-0.01869158878504673,3390,-7.079646017699115
2025-04-20 18:15:00,84603.0,84638.0,84601.0,84638.0,0.041521129999999996,84598.4,84518.58,62.19512195121952,-1,0,0,True,-1,0.0,410.0,0,3560,0.13015873015873014,3560,0.0
2025-04-20 18:20:00,84627.0,84630.0,84570.0,84570.0,0.06083157,84595.4,84518.42,58.086560364464695,-1,0,0,True,-1,0.0,-680.0,0,2880,-0.1910112359550562,3560,-19.101123595505616
2025-04-20 18:25:00,84563.0,84572.0,84561.0,84568.0,0.06422798,84595.2,84519.92,57.823129251700685,-1,0,0,True,-1,0.0,-20.0,0,2860,-0.00694444444444442,3560,-19.662921348314608
2025-04-20 18:30:00,84578.0,84589.0,84553.0,84553.0,0.18627551,84585.2,84521.3,56.043956043956044,-1,0,0,True,-1,0.0,-150.0,0,2710,-0.05244755244755239,3560,-23.876404494382022
2025-04-20 18:35:00,84553.0,84553.0,84515.0,84523.0,0.43742234,84570.4,84521.7,56.91964285714286,-1,0,0,True,-1,0.0,-300.0,0,2410,-0.11070110701107017,3560,-32.30337078651686
2025-04-20 18:40:00,84519.0,84519.0,84480.0,84504.0,10.31878352,84543.6,84519.62,52.359550561797754,-1,0,0,True,-1,0.0,-190.0,0,2220,-0.07883817427385897,3560,-37.640449438202246
2025-04-20 18:45:00,84506.0,84506.0,84473.0,84492.0,0.1117556,84528.0,84518.0,52.24215246636771,-1,0,0,True,-1,0.0,-120.0,0,2100,-0.05405405405405406,3560,-41.01123595505618
2025-04-20 18:50:00,84513.0,84558.0,84513.0,84558.0,0.02120486,84526.0,84518.1,54.48717948717949,-1,0,0,True,-1,0.0,660.0,0,2760,0.3142857142857143,3560,-22.47191011235955
2025-04-20 18:55:00,84580.0,84581.0,84562.0,84580.0,0.012728439999999999,84531.4,84517.86,44.67532467532468,-1,0,0,True,-1,0.0,220.0,0,2980,0.07971014492753614,3560,-16.292134831460675
2025-04-20 19:00:00,84587.0,84588.0,84564.0,84582.0,0.04899708,84543.2,84516.78,50.87719298245614,-1,0,0,True,-1,0.0,20.0,0,3000,0.006711409395973256,3560,-15.730337078651685
2025-04-20 19:05:00,84570.0,84570.0,84551.0,84559.0,0.20747966,84554.2,84515.14,46.348314606741575,-1,0,0,True,-1,0.0,-230.0,0,2770,-0.07666666666666666,3560,-22.191011235955056
2025-04-20 19:10:00,84560.0,84571.0,84520.0,84523.0,0.0445216,84560.4,84514.08,43.882978723404264,-1,0,0,True,-1,0.0,-360.0,0,2410,-0.12996389891696747,3560,-32.30337078651686
2025-04-20 19:15:00,84525.0,84583.0,84525.0,84583.0,0.01332009,84565.4,84516.02,47.51243781094527,-1,0,0,True,-1,0.0,600.0,0,3010,0.24896265560165975,3560,-15.44943820224719
2025-04-20 19:20:00,84583.0,84595.0,84539.0,84563.0,0.06994496,84562.0,84516.64,45.91346153846153,-1,0,0,True,-1,0.0,-200.0,0,2810,-0.06644518272425248,3560,-21.06741573033708
2025-04-20 19:25:00,84568.0,84568.0,84534.0,84549.0,0.02690971,84555.4,84518.78,38.56041131105398,-1,0,0,True,-1,0.0,-140.0,0,2670,-0.04982206405693945,3560,-25.0
2025-04-20 19:30:00,84579.0,84593.0,84574.0,84574.0,0.053413669999999996,84558.4,84521.24,50.57803468208092,-1,0,0,True,-1,0.0,250.0,0,2920,0.09363295880149813,3560,-17.97752808988764
2025-04-20 19:35:00,84574.0,84583.0,84572.0,84577.0,0.38624886,84569.2,84524.94,51.29682997118156,-1,0,0,True,-1,0.0,30.0,0,2950,0.010273972602739656,3560,-17.134831460674157
2025-04-20 19:40:00,84583.0,84601.0,84567.0,84572.0,0.17136569000000001,84567.0,84527.4,52.818991097922854,-1,0,0,True,-1,0.0,-50.0,0,2900,-0.016949152542372836,3560,-18.53932584269663
2025-04-20 19:45:00,84573.0,84608.0,84573.0,84608.0,0.28239234,84576.0,84530.04,62.39067055393586,-1,0,0,True,-1,0.0,360.0,0,3260,0.12413793103448278,3560,-8.426966292134832
2025-04-20 19:50:00,84636.0,84652.0,84636.0,84652.0,0.9932153100000001,84596.6,84533.62,70.1086956521739,-1,-1,-1,True,-1,0.0,440.0,0,3700,0.13496932515337434,3700,0.0
2025-04-20 19:55:00,84651.0,84652.0,84646.0,84647.0,0.12616770000000002,84611.2,84538.08,71.46814404432132,-1,-1,-1,True,-1,0.0,-50.0,0,3650,-0.013513513513513487,3700,-1.3513513513513513
2025-04-20 20:00:00,84647.0,84723.0,84615.0,84723.0,3.6006417099999997,84640.4,84545.86,72.23719676549865,-1,-1,-1,True,-1,0.0,760.0,0,4410,0.2082191780821918,4410,0.0
2025-04-20 20:05:00,84723.0,84937.0,84723.0,84906.0,10.18084191,84707.2,84556.8,80.6390977443609,-1,-1,-1,True,-1,0.0,1830.0,0,6240,0.41496598639455784,6240,0.0
2025-04-20 20:10:00,84906.0,84947.0,84861.0,84947.0,2.35375071,84775.0,84569.4,81.9614711033275,-1,-1,-1,True,-1,0.0,410.0,0,6650,0.0657051282051282,6650,0.0
2025-04-20 20:15:00,84946.0,85164.0,84880.0,85164.0,21.2943095,84877.4,84584.62,89.54248366013071,-1,-1,-1,True,-1,0.0,2170.0,0,8820,0.3263157894736841,8820,0.0
2025-04-20 20:20:00,85169.0,85202.0,85076.0,85130.0,2.83993255,84974.0,84598.54,89.77719528178244,-1,-1,-1,True,-1,0.0,-340.0,0,8480,-0.038548752834467126,8820,-3.8548752834467117
2025-04-20 20:25:00,85127.0,85131.0,85077.0,85111.0,0.30476868,85051.6,84611.12,86.56509695290859,-1,-1,-1,True,-1,0.0,-190.0,0,8290,-0.02240566037735847,8820,-6.00907029478458
2025-04-20 20:30:00,85111.0,85187.0,85039.0,85039.0,7.656758689999999,85078.2,84620.72,80.74935400516796,-1,-1,-1,True,-1,0.0,-720.0,0,7570,-0.08685162846803374,8820,-14.17233560090703
2025-04-20 20:35:00,85060.0,85079.0,85040.0,85066.0,0.06860366,85102.0,84631.04,82.84625158831004,-1,-1,-1,True,-1,0.0,270.0,0,7840,0.03566710700132103,8820,-11.11111111111111
2025-04-20 20:40:00,85040.0,85201.0,85039.0,85169.0,8.40858328,85103.0,84644.22,84.39306358381504,-1,-1,-1,True,-1,0.0,1030.0,0,8870,0.13137755102040827,8870,0.0
2025-04-20 20:45:00,85181.0,85229.0,85100.0,85100.0,2.45988098,85097.0,84654.66,78.08807733619764,-1,-1,-1,True,-1,0.0,-690.0,0,8180,-0.07779030439684331,8870,-7.7790304396843295
2025-04-20 20:50:00,85101.0,85128.0,85070.0,85079.0,7.14119696,85090.6,84665.66,76.76874340021119,-1,-1,-1,True,-1,0.0,-210.0,0,7970,-0.025672371638141844,8870,-10.146561443066517
2025-04-20 20:55:00,85069.0,85119.0,85049.0,85117.0,1.14695079,85106.2,84676.38,76.8177028451001,-1,-1,-1,True,-1,0.0,380.0,0,8350,0.04767879548306153,8870,-5.862457722660654
2025-04-20 21:00:00,85179.0,85202.0,85050.0,85050.0,14.78329107,85103.0,84685.54,70.47325102880659,-1,-1,-1,True,-1,0.0,-670.0,0,7680,-0.08023952095808384,8870,-13.416009019165728
2025-04-20 21:05:00,85053.0,85055.0,84979.0,84979.0,3.47168294,85065.0,84692.92,65.99229287090559,-1,0,0,True,-1,0.0,-710.0,0,6970,-0.09244791666666663,8870,-21.42051860202931
2025-04-20 21:10:00,84979.0,84979.0,84967.0,84967.0,0.59472059,85038.4,84700.78,62.525667351129364,-1,0,0,True,-1,0.0,-120.0,0,6850,-0.017216642754662836,8870,-22.77339346110485
2025-04-20 21:15:00,84967.0,85014.0,84957.0,85006.0,1.22306824,85023.8,84710.14,56.02409638554217,-1,0,0,True,-1,0.0,390.0,0,7240,0.05693430656934306,8870,-18.376550169109358
2025-04-20 21:20:00,85006.0,85006.0,84927.0,84927.0,1.4267310500000001,84985.8,84718.7,48.8479262672811,-1,0,0,True,-1,0.0,-790.0,0,6450,-0.10911602209944748,8870,-27.28297632468997
2025-04-20 21:25:00,84928.0,85015.0,84928.0,84998.0,0.07729114000000001,84975.4,84728.68,38.50415512465374,-1,0,0,True,-1,0.0,710.0,0,7160,0.11007751937984489,8870,-19.27846674182638
2025-04-20 21:30:00,84998.0,85090.0,84998.0,85090.0,7.65692856,84997.6,84740.52,47.43589743589743,-1,0,0,True,-1,0.0,920.0,0,8080,0.12849162011173187,8870,-8.90642615558061
2025-04-20 21:35:00,85090.0,85182.0,85066.0,85109.0,4.72242451,85026.0,84753.48,49.871794871794876,-1,0,0,True,-1,0.0,190.0,0,8270,0.023514851485148425,8870,-6.764374295377677
2025-04-20 21:40:00,85119.0,85120.0,85032.0,85113.0,0.11933244,85047.4,84766.08,55.19662921348315,-1,0,0,True,-1,0.0,40.0,0,8310,0.0048367593712213,8870,-6.313416009019165
2025-04-20 21:45:00,85070.0,85128.0,85066.0,85107.0,0.3531073,85083.4,84778.78,52.96671490593343,-1,0,0,True,-1,0.0,-60.0,0,8250,-0.0072202166064981865,8870,-6.989853438556934
2025-04-20 21:50:00,85082.0,85082.0,85043.0,85043.0,0.03807821,85092.4,84789.32,40.33742331288344,-1,0,0,True,-1,0.0,-640.0,0,7610,-0.07757575757575763,8870,-14.205186020293123
2025-04-20 21:55:00,85053.0,85058.0,84967.0,85001.0,10.891612890000001,85074.6,84796.92,42.08,-1,0,0,True,-1,0.0,-420.0,0,7190,-0.05519053876478319,8870,-18.940248027057496
2025-04-20 22:00:00,85006.0,85010.0,84876.0,84881.0,5.59339651,85029.0,84803.02,36.325966850828735,-1,0,0,True,-1,0.0,-1200.0,0,5990,-0.16689847009735748,8870,-32.46899661781285
2025-04-20 22:05:00,84880.0,84885.0,84815.0,84815.0,2.84915909,84969.4,84807.62,29.920212765957444,-1,1,0,True,-1,0.0,-660.0,0,5330,-0.11018363939899833,8870,-39.9098083427283
2025-04-20 22:10:00,84827.0,84902.0,84807.0,84902.0,0.55133349,84928.4,84814.28,40.41450777202073,-1,0,0,True,-1,0.0,870.0,0,6200,0.1632270168855534,8870,-30.101465614430666
2025-04-20 22:15:00,84890.0,84900.0,84811.0,84851.0,0.5096691400000001,84890.0,84819.24,41.48936170212766,-1,0,0,True,-1,0.0,-510.0,0,5690,-0.08225806451612905,8870,-35.851183765501695
2025-04-20 22:20:00,84847.0,84848.0,84682.0,84682.0,6.31749142,84826.2,84820.94,34.32343234323433,-1,0,0,True,-1,0.0,-1690.0,0,4000,-0.29701230228471,8870,-54.904171364148816
2025-04-20 22:25:00,84686.0,84737.0,84686.0,84713.0,0.0823065,84792.6,84822.44,33.7402885682575,1,0,0,False,-1,0.0,310.0,0,4310,0.0774999999999999,8870,-51.40924464487034
2025-04-20 22:30:00,84712.0,84737.0,84685.0,84737.0,0.01995811,84777.0,84825.78,38.77068557919622,-1,0,0,False,-1,0.0,240.0,0,4550,0.05568445475638062,8870,-48.70349492671927
2025-04-20 22:35:00,84773.0,84773.0,84758.0,84772.0,0.025735429999999997,84751.0,84829.86,36.04938271604938,-1,0,0,False,-1,0.0,350.0,0,4900,0.07692307692307687,8870,-44.7576099210823
2025-04-20 22:40:00,84772.0,84799.0,84771.0,84798.0,0.03216076,84740.4,84834.76,30.376344086021504,-1,0,0,False,-1,0.0,260.0,0,5160,0.05306122448979589,8870,-41.826381059751974
